container_id,timestamp,commodity,temperature,humidity,vibration,condition,date,hour,minute,temperature_min,temperature_max,humidity_min,humidity_max,temperature_deviation,humidity_deviation,temperature_risk_score,humidity_risk_score,vibration_risk_score,microclimate_risk_score,microclimate_risk,temperature_excursion,humidity_excursion,vibration_anomaly,exposure_minutes,exposure_multiplier,microclimate_severity,temperature_severity,humidity_severity,vibration_severity,spoilage_risk_score,spoilage_risk,spoilage_flag
CONT_002,2026-09-10 17:39:46.908373,Banana,13.46,91.67,0.09,NORMAL,2026-09-10,17,39,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.09899134999999999,0.009899135,0.0,0.0,0.0,0.0,0.1,Low,False
CONT_002,2026-09-10 17:39:52.847854,Banana,8.84,72.7,0.44,ANOMALY,2026-09-10,17,39,13.0,14.0,85.0,95.0,4.16,12.3,0.8320000000000001,0.615,0.6,69.81,High,True,True,True,0.00114935,0.000114935,0.6981,0.8320000000000001,0.615,0.6,63.28,High,True
CONT_002,2026-09-10 17:39:52.916815,Banana,16.13,100.0,0.21,WARNING,2026-09-10,17,39,13.0,14.0,85.0,95.0,2.13,5.0,0.426,0.25,0.0249999999999999,26.42,Medium,True,True,False,0.30338051666666666,0.030338051666666664,0.2642,0.426,0.25,0.0249999999999999,24.71,Low,False
CONT_002,2026-09-10 17:40:11.119646,Avocado,5.1,89.93,0.08,NORMAL,2026-09-10,17,40,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.13374309999999998,0.013374309999999997,0.0,0.0,0.0,0.0,0.13,Low,False
CONT_002,2026-09-10 17:40:19.144232,Tomato,10.27,92.48,0.1,NORMAL,2026-09-10,17,40,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.07074739999999999,0.007074739999999999,0.0,0.0,0.0,0.0,0.07,Low,False
CONT_002,2026-09-10 17:40:23.389076,Tomato,10.32,89.71,0.06,NORMAL,2026-09-10,17,40,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.06279786666666667,0.006279786666666667,0.0,0.0,0.0,0.0,0.06,Low,False
CONT_002,2026-09-10 17:40:27.156948,Avocado,7.72,91.17,0.2,NORMAL,2026-09-10,17,40,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.03341945,0.0033419450000000002,0.0,0.0,0.0,0.0,0.03,Low,False
CONT_002,2026-09-10 17:40:29.162115,Mango,10.55,86.9,0.06,NORMAL,2026-09-10,17,40,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.004004166666666666,0.00040041666666666665,0.0,0.0,0.0,0.0,0.0,Low,False
CONT_002,2026-09-10 17:40:29.402365,Avocado,8.1,87.14,0.1,NORMAL,2026-09-10,17,40,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.032513066666666667,0.0032513066666666666,0.0,0.0,0.0,0.0,0.03,Low,False
CONT_002,2026-09-10 17:40:31.353149,Avocado,-1.92,63.09,0.48,ANOMALY,2026-09-10,17,40,5.0,13.0,85.0,95.0,6.92,21.91,1.0,1.0,0.6999999999999998,92.5,Critical,True,True,True,0.03336376666666666,0.003336376666666666,0.925,1.0,1.0,0.6999999999999998,83.66,Critical,True
CONT_002,2026-09-10 17:40:33.354975,Avocado,10.9,89.17,0.06,NORMAL,2026-09-10,17,40,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.07717551666666668,0.007717551666666668,0.0,0.0,0.0,0.0,0.08,Low,False
CONT_002,2026-09-10 17:40:37.985506,Avocado,10.67,85.9,0.19,NORMAL,2026-09-10,17,40,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.17280998333333333,0.017280998333333332,0.0,0.0,0.0,0.0,0.17,Low,False
CONT_002,2026-09-10 17:40:48.354105,Banana,18.68,100.0,0.37,ANOMALY,2026-09-10,17,40,13.0,14.0,85.0,95.0,4.68,5.0,0.936,0.25,0.4249999999999999,56.81,Medium,True,True,True,0.0005624,5.6240000000000004e-05,0.5681,0.936,0.25,0.4249999999999999,52.29,Medium,False
CONT_002,2026-09-10 17:40:48.387849,Avocado,3.58,63.99,0.21,WARNING,2026-09-10,17,40,5.0,13.0,85.0,95.0,1.42,21.01,0.284,1.0,0.0249999999999999,46.98,Medium,True,True,False,0.033773399999999995,0.0033773399999999995,0.4698,0.284,1.0,0.0249999999999999,42.1,Medium,False
CONT_002,2026-09-10 17:40:50.414253,Avocado,5.15,85.07,0.05,NORMAL,2026-09-10,17,40,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.06678363333333334,0.0066783633333333346,0.0,0.0,0.0,0.0,0.07,Low,False
CONT_002,2026-09-10 17:40:54.421271,Avocado,17.81,62.32,0.38,ANOMALY,2026-09-10,17,40,5.0,13.0,85.0,95.0,4.81,22.68,0.962,1.0,0.4499999999999999,84.73,Critical,True,True,True,0.03875426666666667,0.0038754266666666667,0.8473,0.962,1.0,0.4499999999999999,76.91,High,True
CONT_002,2026-09-10 17:40:56.746527,Tomato,10.04,90.16,0.07,NORMAL,2026-09-10,17,40,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.055801083333333334,0.0055801083333333334,0.0,0.0,0.0,0.0,0.06,Low,False
CONT_002,2026-09-10 17:41:00.094592,Avocado,12.33,86.89,0.18,NORMAL,2026-09-10,17,41,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0015573333333333333,0.00015573333333333334,0.0,0.0,0.0,0.0,0.0,Low,False
CONT_002,2026-09-10 17:41:00.188032,Mango,5.33,61.89,0.58,ANOMALY,2026-09-10,17,41,10.0,13.0,85.0,90.0,4.67,23.11,0.934,1.0,0.9499999999999998,96.11,Critical,True,True,True,0.10217303333333333,0.010217303333333334,0.9611,0.934,1.0,0.9499999999999998,86.53,Critical,True
CONT_002,2026-09-10 17:41:06.318414,Banana,13.45,92.89,0.06,NORMAL,2026-09-10,17,41,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.20318776666666669,0.02031877666666667,0.0,0.0,0.0,0.0,0.2,Low,False
CONT_002,2026-09-10 17:41:18.509680,Mango,7.9,65.63,0.33,WARNING,2026-09-10,17,41,10.0,13.0,85.0,90.0,2.1,19.37,0.42,0.9685,0.325,58.82,Medium,True,True,False,0.13524423333333332,0.013524423333333332,0.5882000000000001,0.42,0.9685,0.325,52.78,Medium,False
CONT_002,2026-09-10 17:41:26.624334,Avocado,9.8,91.1,0.06,NORMAL,2026-09-10,17,41,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.06676455,0.006676455,0.0,0.0,0.0,0.0,0.07,Low,False
CONT_002,2026-09-10 17:41:30.630207,Tomato,11.3,87.35,0.09,NORMAL,2026-09-10,17,41,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.06695175,0.006695175,0.0,0.0,0.0,0.0,0.07,Low,False
CONT_002,2026-09-10 17:41:34.647312,Tomato,7.92,68.52,0.29,WARNING,2026-09-10,17,41,10.0,12.0,85.0,95.0,2.08,16.48,0.416,0.8240000000000001,0.2249999999999999,51.1,Medium,True,True,False,0.10042948333333333,0.010042948333333333,0.511,0.416,0.8240000000000001,0.2249999999999999,46.03,Medium,False
CONT_002,2026-09-10 17:41:40.673081,Mango,10.86,87.8,0.15,NORMAL,2026-09-10,17,41,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.10027351666666666,0.010027351666666667,0.0,0.0,0.0,0.0,0.1,Low,False
CONT_002,2026-09-10 17:41:46.689492,Mango,12.0,88.09,0.06,NORMAL,2026-09-10,17,41,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.17219585,0.017219585000000003,0.0,0.0,0.0,0.0,0.17,Low,False
CONT_002,2026-09-10 17:41:57.021243,Mango,12.8,85.78,0.05,NORMAL,2026-09-10,17,41,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.00022813333333333334,2.2813333333333334e-05,0.0,0.0,0.0,0.0,0.0,Low,False
CONT_002,2026-09-10 17:41:57.034931,Mango,15.13,100.0,0.28,WARNING,2026-09-10,17,41,10.0,13.0,85.0,90.0,2.13,10.0,0.426,0.5,0.2,39.54,Medium,True,True,False,0.2026406,0.02026406,0.3954,0.426,0.5,0.2,36.02,Medium,False
CONT_002,2026-09-10 17:42:09.193367,Banana,13.73,90.28,0.08,NORMAL,2026-09-10,17,42,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.033390383333333336,0.0033390383333333335,0.0,0.0,0.0,0.0,0.03,Low,False
CONT_002,2026-09-10 17:42:11.196790,Mango,15.71,100.0,0.29,WARNING,2026-09-10,17,42,10.0,13.0,85.0,90.0,2.71,10.0,0.542,0.5,0.2249999999999999,44.8,Medium,True,True,False,0.03338175,0.003338175,0.44799999999999995,0.542,0.5,0.2249999999999999,40.78,Medium,False
CONT_002,2026-09-10 17:42:13.199695,Mango,8.92,100.0,0.23,WARNING,2026-09-10,17,42,10.0,13.0,85.0,90.0,1.08,10.0,0.216,0.5,0.075,28.02,Medium,True,True,False,0.03350315,0.0033503150000000004,0.2802,0.216,0.5,0.075,25.21,Medium,False
CONT_002,2026-09-10 17:42:15.209884,Banana,13.29,89.67,0.16,NORMAL,2026-09-10,17,42,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.1001033,0.010010330000000001,0.0,0.0,0.0,0.0,0.1,Low,False
CONT_002,2026-09-10 17:42:21.216082,Mango,11.56,85.56,0.1,NORMAL,2026-09-10,17,42,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.033369916666666666,0.0033369916666666664,0.0,0.0,0.0,0.0,0.03,Low,False
CONT_002,2026-09-10 17:42:23.218277,Avocado,15.61,100.0,0.22,WARNING,2026-09-10,17,42,5.0,13.0,85.0,95.0,2.61,5.0,0.522,0.25,0.0499999999999999,30.88,Medium,True,True,False,0.03365036666666667,0.003365036666666667,0.30879999999999996,0.522,0.25,0.0499999999999999,28.62,Medium,False
CONT_002,2026-09-10 17:42:25.237299,Mango,6.48,100.0,0.58,ANOMALY,2026-09-10,17,42,10.0,13.0,85.0,90.0,3.52,10.0,0.704,0.5,0.9499999999999998,69.41,High,True,True,True,0.033839049999999996,0.0033839049999999996,0.6940999999999999,0.704,0.5,0.9499999999999998,62.35,High,True
CONT_002,2026-09-10 17:42:27.267642,Mango,11.78,85.09,0.15,NORMAL,2026-09-10,17,42,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.20049511666666667,0.020049511666666665,0.0,0.0,0.0,0.0,0.2,Low,False
CONT_002,2026-09-10 17:42:39.297349,Tomato,11.53,85.47,0.16,NORMAL,2026-09-10,17,42,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.066772,0.0066771999999999995,0.0,0.0,0.0,0.0,0.07,Low,False
CONT_002,2026-09-10 17:42:43.303669,Avocado,11.41,94.09,0.18,NORMAL,2026-09-10,17,42,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.06684709999999999,0.006684709999999999,0.0,0.0,0.0,0.0,0.07,Low,False
CONT_002,2026-09-10 17:42:47.314495,Avocado,7.1,89.0,0.14,NORMAL,2026-09-10,17,42,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.24374086666666667,0.024374086666666666,0.0,0.0,0.0,0.0,0.24,Low,False
CONT_002,2026-09-10 17:43:01.938947,Banana,13.47,93.96,0.18,NORMAL,2026-09-10,17,43,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.06692171666666667,0.006692171666666667,0.0,0.0,0.0,0.0,0.07,Low,False
CONT_002,2026-09-10 17:43:05.954250,Mango,12.46,89.53,0.1,NORMAL,2026-09-10,17,43,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.00030128333333333333,3.0128333333333334e-05,0.0,0.0,0.0,0.0,0.0,Low,False
CONT_002,2026-09-10 17:43:05.972327,Tomato,11.13,93.18,0.07,NORMAL,2026-09-10,17,43,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.033077133333333335,0.0033077133333333335,0.0,0.0,0.0,0.0,0.03,Low,False
CONT_002,2026-09-10 17:43:07.956955,Avocado,8.56,86.4,0.07,NORMAL,2026-09-10,17,43,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.10049875000000001,0.010049875000000002,0.0,0.0,0.0,0.0,0.1,Low,False
CONT_002,2026-09-10 17:43:13.986880,Avocado,7.04,89.34,0.15,NORMAL,2026-09-10,17,43,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0333819,0.00333819,0.0,0.0,0.0,0.0,0.03,Low,False
CONT_002,2026-09-10 17:43:15.989794,Avocado,7.31,89.79,0.19,NORMAL,2026-09-10,17,43,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.07015155000000001,0.007015155,0.0,0.0,0.0,0.0,0.07,Low,False
CONT_002,2026-09-10 17:43:20.198887,Banana,11.58,100.0,0.33,WARNING,2026-09-10,17,43,13.0,14.0,85.0,95.0,1.42,5.0,0.284,0.25,0.325,28.24,Medium,True,True,False,0.11250985,0.011250985,0.2824,0.284,0.25,0.325,25.5,Medium,False
CONT_002,2026-09-10 17:43:26.949478,Mango,15.56,73.39,0.32,WARNING,2026-09-10,17,43,10.0,13.0,85.0,90.0,2.56,11.61,0.512,0.5805,0.3,48.3,Medium,True,True,False,0.06694271666666667,0.006694271666666666,0.483,0.512,0.5805,0.3,43.75,Medium,False
CONT_002,2026-09-10 17:43:30.966041,Banana,13.86,87.72,0.06,NORMAL,2026-09-10,17,43,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.1727626833333333,0.01727626833333333,0.0,0.0,0.0,0.0,0.17,Low,False
CONT_002,2026-09-10 17:43:41.331802,Mango,11.34,87.8,0.17,NORMAL,2026-09-10,17,43,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.02810998333333333,0.002810998333333333,0.0,0.0,0.0,0.0,0.03,Low,False
CONT_002,2026-09-10 17:43:43.018401,Avocado,6.98,85.22,0.17,NORMAL,2026-09-10,17,43,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.07211518333333333,0.007211518333333333,0.0,0.0,0.0,0.0,0.07,Low,False
CONT_002,2026-09-10 17:43:47.345312,Tomato,8.87,100.0,0.21,WARNING,2026-09-10,17,43,10.0,12.0,85.0,95.0,1.13,5.0,0.2259999999999999,0.25,0.0249999999999999,18.42,Low,True,True,False,0.12837235,0.012837234999999999,0.18420000000000003,0.2259999999999999,0.25,0.0249999999999999,16.94,Low,False
CONT_002,2026-09-10 17:43:55.047653,Banana,11.44,100.0,0.29,WARNING,2026-09-10,17,43,13.0,14.0,85.0,95.0,1.56,5.0,0.312,0.25,0.2249999999999999,26.85,Medium,True,True,False,0.03337053333333333,0.0033370533333333327,0.2685,0.312,0.25,0.2249999999999999,24.36,Low,False
CONT_002,2026-09-10 17:43:57.049885,Banana,11.87,100.0,0.27,WARNING,2026-09-10,17,43,13.0,14.0,85.0,95.0,1.13,5.0,0.2259999999999999,0.25,0.175,22.17,Low,True,True,False,0.07295981666666668,0.007295981666666668,0.2217,0.2259999999999999,0.25,0.175,20.07,Low,False
CONT_002,2026-09-10 17:44:01.427474,Mango,7.02,100.0,0.22,WARNING,2026-09-10,17,44,10.0,13.0,85.0,90.0,2.98,10.0,0.596,0.5,0.0499999999999999,42.59,Medium,True,True,False,0.03344985,0.0033449850000000004,0.42590000000000006,0.596,0.5,0.0499999999999999,39.12,Medium,False
CONT_002,2026-09-10 17:44:03.434465,Mango,12.78,86.65,0.09,NORMAL,2026-09-10,17,44,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.03413083333333333,0.003413083333333333,0.0,0.0,0.0,0.0,0.03,Low,False
CONT_002,2026-09-10 17:44:05.482315,Tomato,10.39,85.02,0.18,NORMAL,2026-09-10,17,44,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.3343416666666667,0.03343416666666667,0.0,0.0,0.0,0.0,0.33,Low,False
CONT_002,2026-09-10 17:44:25.542815,Mango,11.01,85.12,0.09,NORMAL,2026-09-10,17,44,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.19741671666666666,0.019741671666666665,0.0,0.0,0.0,0.0,0.2,Low,False
CONT_002,2026-09-10 17:44:37.387818,Tomato,11.54,90.44,0.07,NORMAL,2026-09-10,17,44,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.10062521666666666,0.010062521666666666,0.0,0.0,0.0,0.0,0.1,Low,False
CONT_002,2026-09-10 17:44:43.425331,Avocado,11.28,85.18,0.07,NORMAL,2026-09-10,17,44,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.03685101666666667,0.003685101666666667,0.0,0.0,0.0,0.0,0.04,Low,False
CONT_002,2026-09-10 17:44:45.636392,Banana,16.21,72.47,0.23,WARNING,2026-09-10,17,44,13.0,14.0,85.0,95.0,2.21,12.53,0.442,0.6265,0.075,41.48,Medium,True,True,False,0.13367089999999998,0.013367089999999998,0.41479999999999995,0.442,0.6265,0.075,37.79,Medium,False
CONT_002,2026-09-10 17:44:53.656646,Banana,15.4,100.0,0.23,WARNING,2026-09-10,17,44,13.0,14.0,85.0,95.0,1.4,5.0,0.2799999999999999,0.25,0.075,21.82,Low,True,True,False,0.16702955,0.016702955,0.2182,0.2799999999999999,0.25,0.075,20.09,Low,False
CONT_002,2026-09-10 17:45:03.678419,Tomato,11.25,93.92,0.15,NORMAL,2026-09-10,17,45,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.03141601666666667,0.003141601666666667,0.0,0.0,0.0,0.0,0.03,Low,False
CONT_002,2026-09-10 17:45:05.563380,Tomato,11.69,94.5,0.18,NORMAL,2026-09-10,17,45,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.033386099999999995,0.0033386099999999997,0.0,0.0,0.0,0.0,0.03,Low,False
CONT_002,2026-09-10 17:45:07.566546,Avocado,7.93,93.08,0.18,NORMAL,2026-09-10,17,45,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,1.0267220833333333,0.10267220833333332,0.0,0.0,0.0,0.0,1.03,Low,False
CONT_002,2026-09-10 17:46:09.169871,Mango,12.79,86.3,0.09,NORMAL,2026-09-10,17,46,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.16831759999999998,0.016831759999999998,0.0,0.0,0.0,0.0,0.17,Low,False
CONT_002,2026-09-10 17:46:19.268927,Mango,11.17,88.8,0.11,NORMAL,2026-09-10,17,46,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0674106,0.00674106,0.0,0.0,0.0,0.0,0.07,Low,False
CONT_002,2026-09-10 17:46:23.313563,Banana,13.57,85.52,0.05,NORMAL,2026-09-10,17,46,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.07125981666666667,0.007125981666666667,0.0,0.0,0.0,0.0,0.07,Low,False
CONT_002,2026-09-10 17:46:27.589152,Mango,12.48,89.2,0.11,NORMAL,2026-09-10,17,46,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.03560616666666667,0.0035606166666666667,0.0,0.0,0.0,0.0,0.04,Low,False
CONT_002,2026-09-10 17:46:29.725522,Avocado,6.21,91.9,0.19,NORMAL,2026-09-10,17,46,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.10028916666666668,0.010028916666666669,0.0,0.0,0.0,0.0,0.1,Low,False
CONT_002,2026-09-10 17:46:35.742872,Banana,13.96,85.17,0.09,NORMAL,2026-09-10,17,46,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.06696116666666667,0.0066961166666666665,0.0,0.0,0.0,0.0,0.07,Low,False
CONT_002,2026-09-10 17:46:39.760542,Mango,12.19,87.75,0.18,NORMAL,2026-09-10,17,46,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.06681745,0.006681745,0.0,0.0,0.0,0.0,0.07,Low,False
CONT_002,2026-09-10 17:46:43.769589,Banana,13.54,85.16,0.07,NORMAL,2026-09-10,17,46,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.13335728333333333,0.013335728333333333,0.0,0.0,0.0,0.0,0.13,Low,False
CONT_002,2026-09-10 17:46:51.771026,Mango,12.29,85.23,0.2,NORMAL,2026-09-10,17,46,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.06682678333333333,0.006682678333333333,0.0,0.0,0.0,0.0,0.07,Low,False
CONT_002,2026-09-10 17:46:55.780633,Tomato,10.04,91.66,0.1,NORMAL,2026-09-10,17,46,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.17102735,0.017102735,0.0,0.0,0.0,0.0,0.17,Low,False
CONT_002,2026-09-10 17:47:06.042274,Mango,11.22,88.46,0.06,NORMAL,2026-09-10,17,47,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.36889843333333333,0.03688984333333333,0.0,0.0,0.0,0.0,0.37,Low,False
CONT_002,2026-09-10 17:47:28.176180,Tomato,11.74,94.25,0.06,NORMAL,2026-09-10,17,47,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.16697748333333334,0.016697748333333335,0.0,0.0,0.0,0.0,0.17,Low,False
CONT_002,2026-09-10 17:47:38.194829,Mango,15.45,100.0,0.21,WARNING,2026-09-10,17,47,10.0,13.0,85.0,90.0,2.45,10.0,0.49,0.5,0.0249999999999999,37.72,Medium,True,True,False,0.10015306666666667,0.010015306666666666,0.3772,0.49,0.5,0.0249999999999999,34.62,Medium,False
CONT_002,2026-09-10 17:47:44.204013,Avocado,18.13,68.43,0.41,ANOMALY,2026-09-10,17,47,5.0,13.0,85.0,95.0,5.13,16.57,1.0,0.8285,0.5249999999999999,82.12,Critical,True,True,True,0.24935656666666667,0.024935656666666667,0.8212,1.0,0.8285,0.5249999999999999,74.88,High,True
CONT_002,2026-09-10 17:47:59.165407,Banana,13.88,90.12,0.08,NORMAL,2026-09-10,17,47,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.03770961666666666,0.003770961666666666,0.0,0.0,0.0,0.0,0.04,Low,False
CONT_002,2026-09-10 17:48:01.427984,Avocado,15.98,73.98,0.32,WARNING,2026-09-10,17,48,5.0,13.0,85.0,95.0,2.98,11.02,0.596,0.5509999999999999,0.3,50.62,Medium,True,True,False,0.03339991666666667,0.003339991666666667,0.5062,0.596,0.5509999999999999,0.3,46.0,Medium,False
CONT_002,2026-09-10 17:48:03.431979,Mango,12.92,88.32,0.09,NORMAL,2026-09-10,17,48,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.3035593833333333,0.030355938333333332,0.0,0.0,0.0,0.0,0.3,Low,False
CONT_002,2026-09-10 17:48:21.645542,Tomato,10.81,85.64,0.18,NORMAL,2026-09-10,17,48,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0669774,0.006697740000000001,0.0,0.0,0.0,0.0,0.07,Low,False
CONT_002,2026-09-10 17:48:25.664186,Tomato,11.78,92.07,0.12,NORMAL,2026-09-10,17,48,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.033413649999999996,0.003341365,0.0,0.0,0.0,0.0,0.03,Low,False
CONT_002,2026-09-10 17:48:27.669005,Tomato,7.29,100.0,0.28,WARNING,2026-09-10,17,48,10.0,12.0,85.0,95.0,2.71,5.0,0.542,0.25,0.2,35.43,Medium,True,True,False,0.3876532,0.03876532,0.3543,0.542,0.25,0.2,32.92,Medium,False
CONT_002,2026-09-10 17:48:50.928197,Banana,13.37,92.21,0.08,NORMAL,2026-09-10,17,48,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.1669643,0.01669643,0.0,0.0,0.0,0.0,0.17,Low,False
CONT_002,2026-09-10 17:49:00.946055,Banana,13.56,94.43,0.1,NORMAL,2026-09-10,17,49,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.20919381666666667,0.020919381666666667,0.0,0.0,0.0,0.0,0.21,Low,False
CONT_002,2026-09-10 17:49:13.497684,Mango,10.87,87.06,0.15,NORMAL,2026-09-10,17,49,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.07035079999999999,0.007035079999999999,0.0,0.0,0.0,0.0,0.07,Low,False
CONT_002,2026-09-10 17:49:17.718732,Avocado,12.82,85.5,0.17,NORMAL,2026-09-10,17,49,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.47580934999999996,0.047580935,0.0,0.0,0.0,0.0,0.48,Low,False
CONT_002,2026-09-10 17:49:46.267293,Banana,13.69,86.58,0.15,NORMAL,2026-09-10,17,49,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.13357231666666666,0.013357231666666667,0.0,0.0,0.0,0.0,0.13,Low,False
CONT_002,2026-09-10 17:49:54.281632,Banana,13.45,94.82,0.18,NORMAL,2026-09-10,17,49,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.2337715833333333,0.023377158333333332,0.0,0.0,0.0,0.0,0.23,Low,False
CONT_002,2026-09-10 17:50:08.307927,Mango,11.08,88.24,0.1,NORMAL,2026-09-10,17,50,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.20078995,0.020078995,0.0,0.0,0.0,0.0,0.2,Low,False
CONT_002,2026-09-10 17:50:20.355324,Mango,7.3,63.62,0.22,WARNING,2026-09-10,17,50,10.0,13.0,85.0,90.0,2.7,21.38,0.54,1.0,0.0499999999999999,57.85,Medium,True,True,False,0.16798466666666664,0.016798466666666664,0.5785,0.54,1.0,0.0499999999999999,52.5,Medium,False
